slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,use_fast_ma,leverage_long,leverage_short,sl_enable,sl_risk_pct,signal_tf,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
100,SMA,30,SMA,True,False,True,4.0,1.0,True,4.0,D,2021-04-14,2026-04-03,46,176.92,39.94,2769.16,39.22,1.018,False,8.7,2.823,6.55,0.152,116.68,-3.94,224.49,-4.0,41,89.1,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,4.0,1.25,True,4.0,D,2021-04-14,2026-04-03,46,176.92,39.94,2769.16,39.22,1.018,False,8.7,2.823,6.55,0.152,116.68,-3.94,224.49,-4.0,41,89.1,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,4.0,2.0,True,4.0,D,2021-04-14,2026-04-03,46,176.92,39.94,2769.16,39.22,1.018,False,8.7,2.823,6.55,0.152,116.68,-3.94,224.49,-4.0,41,89.1,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,79,298.89,61.26,3988.92,60.55,1.012,False,21.52,1.874,3.41,0.156,34.02,-4.98,100.8,-9.0,16,20.3,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,79,291.69,59.79,3916.9,59.3,1.008,False,22.78,1.86,3.42,0.156,32.49,-5.15,100.8,-17.36,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,134,312.07,63.18,4120.7,63.3,0.998,False,23.13,1.683,2.48,0.123,26.39,-4.72,112.25,-12.0,14,10.4,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,26,165.34,37.09,2653.35,37.97,0.977,False,23.08,2.599,6.69,0.225,47.09,-5.44,104.41,-18.54,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,26,165.34,37.09,2653.35,37.97,0.977,False,23.08,2.599,6.69,0.225,47.09,-5.44,104.41,-18.54,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,2.0,2.0,False,2.0,D,2021-04-14,2026-04-03,26,165.34,37.09,2653.35,37.97,0.977,False,23.08,2.599,6.69,0.225,47.09,-5.44,104.41,-18.54,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,79,342.48,70.2,4424.77,72.86,0.963,False,22.78,1.922,5.14,0.158,47.02,-7.22,151.21,-26.05,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,134,287.91,58.29,3879.07,61.8,0.943,False,22.39,1.682,2.37,0.119,26.08,-4.47,112.25,-9.0,25,18.7,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,79,364.06,74.62,4640.56,79.67,0.937,False,22.78,2.074,6.86,0.162,58.15,-8.27,201.61,-34.73,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,1.0,True,9.0,D,2021-04-14,2026-04-03,119,298.01,61.08,3980.08,65.36,0.935,False,21.01,1.848,3.36,0.123,34.86,-5.02,162.82,-9.0,32,26.9,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.25,True,12.0,D,2021-04-14,2026-04-03,79,281.88,57.78,3818.8,61.84,0.934,False,22.78,1.806,3.48,0.155,34.19,-5.59,100.8,-12.0,9,11.4,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,134,270.84,54.84,3708.35,59.17,0.927,False,22.39,1.701,2.27,0.116,24.61,-4.17,112.25,-9.0,20,14.9,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,1.25,True,9.0,D,2021-04-14,2026-04-03,119,301.91,61.88,4019.06,67.7,0.914,False,21.01,1.818,3.43,0.124,36.25,-5.3,162.82,-9.0,35,29.4,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,23,109.93,26.06,2099.32,29.06,0.897,False,17.39,2.846,6.1,0.19,54.07,-4.0,144.39,-4.0,19,82.6,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,3.0,1.25,True,4.0,D,2021-04-14,2026-04-03,23,109.93,26.06,2099.32,29.06,0.897,False,17.39,2.846,6.1,0.19,54.07,-4.0,144.39,-4.0,19,82.6,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,3.0,2.0,True,4.0,D,2021-04-14,2026-04-03,23,109.93,26.06,2099.32,29.06,0.897,False,17.39,2.846,6.1,0.19,54.07,-4.0,144.39,-4.0,19,82.6,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,26,205.16,46.03,3051.63,52.07,0.884,False,23.08,2.599,10.03,0.225,70.64,-8.15,156.61,-27.81,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,26,205.16,46.03,3051.63,52.07,0.884,False,23.08,2.599,10.03,0.225,70.64,-8.15,156.61,-27.81,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,26,205.16,46.03,3051.63,52.07,0.884,False,23.08,2.599,10.03,0.225,70.64,-8.15,156.61,-27.81,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,2.0,True,12.0,D,2021-04-14,2026-04-03,134,329.72,66.76,4297.16,76.09,0.877,False,22.39,1.739,3.79,0.127,39.86,-6.61,168.37,-12.0,32,23.9,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,1.0,True,9.0,D,2021-04-14,2026-04-03,43,211.21,47.39,3112.14,54.03,0.877,False,16.28,2.354,8.4,0.175,89.72,-7.41,224.49,-9.0,24,55.8,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,1.25,True,9.0,D,2021-04-14,2026-04-03,43,211.21,47.39,3112.14,54.03,0.877,False,16.28,2.354,8.4,0.175,89.72,-7.41,224.49,-9.0,24,55.8,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,2.0,True,9.0,D,2021-04-14,2026-04-03,43,211.21,47.39,3112.14,54.03,0.877,False,16.28,2.354,8.4,0.175,89.72,-7.41,224.49,-9.0,24,55.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,26,124.27,29.47,2242.68,34.04,0.866,False,19.23,3.061,6.18,0.179,47.69,-3.71,167.89,-4.0,19,73.1,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.25,True,4.0,D,2021-04-14,2026-04-03,26,124.27,29.47,2242.68,34.04,0.866,False,19.23,3.061,6.18,0.179,47.69,-3.71,167.89,-4.0,19,73.1,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,2.0,True,4.0,D,2021-04-14,2026-04-03,26,124.27,29.47,2242.68,34.04,0.866,False,19.23,3.061,6.18,0.179,47.69,-3.71,167.89,-4.0,19,73.1,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,79,259.92,53.27,3599.18,61.86,0.861,False,22.78,1.782,3.42,0.152,34.19,-5.66,100.8,-17.36,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-03,26,86.94,20.62,1869.42,24.11,0.855,False,26.92,2.715,4.04,0.175,23.73,-3.22,111.92,-4.0,13,50.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,1.25,True,4.0,D,2021-04-14,2026-04-03,26,86.94,20.62,1869.42,24.11,0.855,False,26.92,2.715,4.04,0.175,23.73,-3.22,111.92,-4.0,13,50.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,2.0,2.0,True,4.0,D,2021-04-14,2026-04-03,26,86.94,20.62,1869.42,24.11,0.855,False,26.92,2.715,4.04,0.175,23.73,-3.22,111.92,-4.0,13,50.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,134,257.09,52.05,3570.92,61.94,0.84,False,23.13,1.679,2.34,0.117,24.96,-4.48,112.25,-26.64,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,3.0,1.25,True,4.0,D,2021-04-14,2026-04-03,92,295.15,60.5,3951.55,72.28,0.837,False,16.3,2.111,3.12,0.132,36.31,-3.35,167.89,-4.0,58,63.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,1.0,True,6.0,D,2021-04-14,2026-04-03,43,132.32,29.69,2323.22,36.01,0.824,False,18.6,2.106,3.87,0.16,39.65,-4.3,112.25,-6.0,19,44.2,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,1.25,True,6.0,D,2021-04-14,2026-04-03,43,132.32,29.69,2323.22,36.01,0.824,False,18.6,2.106,3.87,0.16,39.65,-4.3,112.25,-6.0,19,44.2,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,2.0,True,6.0,D,2021-04-14,2026-04-03,43,132.32,29.69,2323.22,36.01,0.824,False,18.6,2.106,3.87,0.16,39.65,-4.3,112.25,-6.0,19,44.2,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,1.25,True,6.0,D,2021-04-14,2026-04-03,119,233.04,47.77,3330.41,58.55,0.816,False,19.33,1.698,2.24,0.118,28.22,-3.98,108.55,-6.0,45,37.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.0,True,6.0,D,2021-04-14,2026-04-03,26,114.0,27.04,2140.04,34.4,0.786,False,26.92,2.715,6.05,0.175,35.6,-4.83,167.89,-6.0,13,50.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,1.25,True,6.0,D,2021-04-14,2026-04-03,26,114.0,27.04,2140.04,34.4,0.786,False,26.92,2.715,6.05,0.175,35.6,-4.83,167.89,-6.0,13,50.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,False,True,3.0,2.0,True,6.0,D,2021-04-14,2026-04-03,26,114.0,27.04,2140.04,34.4,0.786,False,26.92,2.715,6.05,0.175,35.6,-4.83,167.89,-6.0,13,50.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,2.0,True,6.0,D,2021-04-14,2026-04-03,119,237.14,48.6,3371.36,62.49,0.778,False,18.49,1.676,2.38,0.12,31.88,-4.31,108.55,-6.0,55,46.2,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,1.0,True,12.0,D,2021-04-14,2026-04-03,134,263.67,53.38,3636.66,69.02,0.774,False,22.39,1.787,3.35,0.117,33.97,-5.48,168.37,-12.0,24,17.9,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,134,247.92,50.2,3479.22,64.99,0.772,False,23.13,1.642,2.39,0.117,26.39,-4.84,112.25,-26.64,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,1.25,True,12.0,D,2021-04-14,2026-04-03,134,270.68,54.8,3706.79,71.5,0.767,False,22.39,1.762,3.43,0.119,35.44,-5.8,168.37,-12.0,25,18.7,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.25,True,6.0,D,2021-04-14,2026-04-03,79,222.08,45.52,3220.82,59.57,0.764,False,18.99,1.811,3.04,0.142,35.73,-4.63,100.8,-6.0,36,45.6,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,1.0,False,2.0,D,2021-04-14,2026-04-03,26,202.97,45.54,3029.75,63.54,0.717,False,23.08,2.599,13.37,0.225,94.18,-10.87,208.81,-37.08,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,1.25,False,2.0,D,2021-04-14,2026-04-03,26,202.97,45.54,3029.75,63.54,0.717,False,23.08,2.599,13.37,0.225,94.18,-10.87,208.81,-37.08,0,0.0,BTC-USD,2021_default,quick
100,SMA,60,SMA,True,False,True,4.0,2.0,False,2.0,D,2021-04-14,2026-04-03,26,202.97,45.54,3029.75,63.54,0.717,False,23.08,2.599,13.37,0.225,94.18,-10.87,208.81,-37.08,0,0.0,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,92,238.29,48.84,3382.88,71.27,0.685,False,16.3,2.05,2.88,0.124,34.43,-3.27,167.89,-4.0,56,60.9,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,43,100.94,22.65,2009.39,33.42,0.678,False,18.6,1.941,3.58,0.147,39.65,-4.67,112.25,-12.18,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,43,100.94,22.65,2009.39,33.42,0.678,False,18.6,1.941,3.58,0.147,39.65,-4.67,112.25,-12.18,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,2.0,False,2.0,D,2021-04-14,2026-04-03,43,100.94,22.65,2009.39,33.42,0.678,False,18.6,1.941,3.58,0.147,39.65,-4.67,112.25,-12.18,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,1.0,True,9.0,D,2021-04-14,2026-04-03,43,144.7,32.46,2446.97,49.46,0.656,False,18.6,2.106,5.81,0.16,59.48,-6.46,168.37,-9.0,19,44.2,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,1.25,True,9.0,D,2021-04-14,2026-04-03,43,144.7,32.46,2446.97,49.46,0.656,False,18.6,2.106,5.81,0.16,59.48,-6.46,168.37,-9.0,19,44.2,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,2.0,True,9.0,D,2021-04-14,2026-04-03,43,144.7,32.46,2446.97,49.46,0.656,False,18.6,2.106,5.81,0.16,59.48,-6.46,168.37,-9.0,19,44.2,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,1.0,True,4.0,D,2021-04-14,2026-04-03,43,88.56,19.87,1885.62,31.27,0.636,False,13.95,2.041,3.13,0.137,43.99,-3.49,112.25,-4.0,29,67.4,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,1.25,True,4.0,D,2021-04-14,2026-04-03,43,88.56,19.87,1885.62,31.27,0.636,False,13.95,2.041,3.13,0.137,43.99,-3.49,112.25,-4.0,29,67.4,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,2.0,True,4.0,D,2021-04-14,2026-04-03,43,88.56,19.87,1885.62,31.27,0.636,False,13.95,2.041,3.13,0.137,43.99,-3.49,112.25,-4.0,29,67.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-03,119,231.45,47.44,3314.54,75.19,0.631,False,21.01,1.891,4.42,0.122,44.61,-6.27,217.1,-12.0,31,26.1,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,2.0,True,9.0,D,2021-04-14,2026-04-03,79,223.94,45.9,3239.36,75.4,0.609,False,18.99,1.805,4.59,0.143,54.13,-7.03,151.21,-9.0,38,48.1,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,134,202.51,41.0,3025.12,68.35,0.6,False,20.9,1.575,2.38,0.113,31.19,-5.23,112.25,-9.0,38,28.4,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,4.0,1.25,True,12.0,D,2021-04-14,2026-04-03,119,223.72,45.85,3237.17,77.81,0.589,False,21.01,1.856,4.46,0.122,46.01,-6.59,217.1,-12.0,32,26.9,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,3.0,2.0,True,9.0,D,2021-04-14,2026-04-03,119,216.67,44.41,3166.66,77.17,0.576,False,19.33,1.705,3.44,0.12,43.03,-6.05,162.82,-9.0,47,39.5,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,4.0,1.0,True,6.0,D,2021-04-14,2026-04-03,23,100.76,23.88,2007.6,42.97,0.556,False,17.39,2.529,7.58,0.176,72.09,-6.0,192.52,-6.0,19,82.6,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,4.0,1.25,True,6.0,D,2021-04-14,2026-04-03,23,100.76,23.88,2007.6,42.97,0.556,False,17.39,2.529,7.58,0.176,72.09,-6.0,192.52,-6.0,19,82.6,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,4.0,2.0,True,6.0,D,2021-04-14,2026-04-03,23,100.76,23.88,2007.6,42.97,0.556,False,17.39,2.529,7.58,0.176,72.09,-6.0,192.52,-6.0,19,82.6,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,119,145.58,29.84,2455.78,56.75,0.526,False,22.69,1.596,1.99,0.105,23.49,-4.32,108.55,-17.36,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,2.0,2.0,False,2.0,D,2021-04-14,2026-04-03,134,188.46,38.16,2884.64,73.0,0.523,False,23.13,1.559,2.54,0.115,30.67,-5.92,112.25,-26.64,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,134,187.45,37.95,2874.49,73.19,0.519,False,23.13,1.738,3.4,0.116,34.59,-5.99,168.37,-39.97,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,4.0,1.0,True,9.0,D,2021-04-14,2026-04-03,23,128.06,30.35,2280.57,61.07,0.497,False,21.74,2.378,8.98,0.198,71.26,-8.32,192.52,-9.0,15,65.2,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,4.0,1.25,True,9.0,D,2021-04-14,2026-04-03,23,128.06,30.35,2280.57,61.07,0.497,False,21.74,2.378,8.98,0.198,71.26,-8.32,192.52,-9.0,15,65.2,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,4.0,2.0,True,9.0,D,2021-04-14,2026-04-03,23,128.06,30.35,2280.57,61.07,0.497,False,21.74,2.378,8.98,0.198,71.26,-8.32,192.52,-9.0,15,65.2,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,True,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,134,180.07,36.46,2800.67,75.33,0.484,False,23.13,1.707,3.45,0.116,36.02,-6.35,168.37,-39.97,0,0.0,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,46,81.52,18.4,1815.22,39.1,0.471,False,8.7,2.179,4.12,0.126,87.51,-3.83,168.37,-4.0,39,84.8,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,3.0,1.25,True,4.0,D,2021-04-14,2026-04-03,46,81.52,18.4,1815.22,39.1,0.471,False,8.7,2.179,4.12,0.126,87.51,-3.83,168.37,-4.0,39,84.8,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,3.0,2.0,True,4.0,D,2021-04-14,2026-04-03,46,81.52,18.4,1815.22,39.1,0.471,False,8.7,2.179,4.12,0.126,87.51,-3.83,168.37,-4.0,39,84.8,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,1.25,True,4.0,D,2021-04-14,2026-04-03,79,159.29,32.65,2592.85,69.91,0.467,False,15.19,1.841,2.6,0.123,37.52,-3.65,144.39,-4.0,57,72.2,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,1.0,True,6.0,D,2021-04-14,2026-04-03,43,90.32,20.26,1903.23,43.52,0.466,False,13.95,2.041,4.7,0.137,65.99,-5.24,168.37,-6.0,29,67.4,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,1.25,True,6.0,D,2021-04-14,2026-04-03,43,90.32,20.26,1903.23,43.52,0.466,False,13.95,2.041,4.7,0.137,65.99,-5.24,168.37,-6.0,29,67.4,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,2.0,True,6.0,D,2021-04-14,2026-04-03,43,90.32,20.26,1903.23,43.52,0.466,False,13.95,2.041,4.7,0.137,65.99,-5.24,168.37,-6.0,29,67.4,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,2.0,1.0,True,6.0,D,2021-04-14,2026-04-03,45,73.97,16.6,1739.71,36.38,0.456,False,17.78,1.812,3.03,0.128,38.06,-4.54,112.25,-6.0,22,48.9,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,2.0,1.25,True,6.0,D,2021-04-14,2026-04-03,45,73.97,16.6,1739.71,36.38,0.456,False,17.78,1.812,3.03,0.128,38.06,-4.54,112.25,-6.0,22,48.9,BTC-USD,2021_default,quick
100,SMA,30,SMA,True,False,True,2.0,2.0,True,6.0,D,2021-04-14,2026-04-03,45,73.97,16.6,1739.71,36.38,0.456,False,17.78,1.812,3.03,0.128,38.06,-4.54,112.25,-6.0,22,48.9,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,43,79.98,17.94,1799.84,39.48,0.455,False,18.6,1.823,3.33,0.136,39.65,-4.97,112.25,-9.0,10,23.3,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,43,79.98,17.94,1799.84,39.48,0.455,False,18.6,1.823,3.33,0.136,39.65,-4.97,112.25,-9.0,10,23.3,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,2.0,2.0,True,9.0,D,2021-04-14,2026-04-03,43,79.98,17.94,1799.84,39.48,0.455,False,18.6,1.823,3.33,0.136,39.65,-4.97,112.25,-9.0,10,23.3,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,43,93.81,21.05,1938.15,46.31,0.455,False,18.6,1.941,5.37,0.147,59.48,-7.0,168.37,-18.27,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,43,93.81,21.05,1938.15,46.31,0.455,False,18.6,1.941,5.37,0.147,59.48,-7.0,168.37,-18.27,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,43,93.81,21.05,1938.15,46.31,0.455,False,18.6,1.941,5.37,0.147,59.48,-7.0,168.37,-18.27,0,0.0,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,1.0,True,12.0,D,2021-04-14,2026-04-03,43,122.64,27.51,2226.39,60.43,0.455,False,18.6,2.106,7.75,0.16,79.31,-8.61,224.49,-12.0,19,44.2,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,1.25,True,12.0,D,2021-04-14,2026-04-03,43,122.64,27.51,2226.39,60.43,0.455,False,18.6,2.106,7.75,0.16,79.31,-8.61,224.49,-12.0,19,44.2,BTC-USD,2021_default,quick
130,SMA,30,SMA,True,False,True,4.0,2.0,True,12.0,D,2021-04-14,2026-04-03,43,122.64,27.51,2226.39,60.43,0.455,False,18.6,2.106,7.75,0.16,79.31,-8.61,224.49,-12.0,19,44.2,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,1.0,True,9.0,D,2021-04-14,2026-04-03,119,127.49,26.13,2274.86,58.02,0.45,False,21.01,1.568,1.91,0.101,25.1,-4.26,108.55,-9.0,20,16.8,BTC-USD,2021_default,quick
160,SMA,44,SMA,True,True,True,3.0,2.0,True,4.0,D,2021-04-14,2026-04-03,92,167.88,34.41,2678.82,76.92,0.447,False,13.04,1.902,2.85,0.115,46.14,-3.64,167.89,-4.0,69,75.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,2.0,False,2.0,D,2021-04-14,2026-04-03,79,155.69,31.91,2556.9,72.03,0.443,False,22.78,1.614,3.41,0.137,39.31,-7.19,100.8,-23.48,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,79,135.43,27.76,2354.34,63.04,0.44,False,20.25,1.627,2.73,0.125,34.97,-5.46,100.8,-9.0,21,26.6,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,1.25,True,9.0,D,2021-04-14,2026-04-03,119,129.71,26.59,2297.14,62.46,0.426,False,21.01,1.55,1.98,0.103,26.49,-4.54,108.55,-9.0,23,19.3,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,2.0,1.0,False,2.0,D,2021-04-14,2026-04-03,23,72.43,17.17,1724.27,40.89,0.42,False,21.74,2.141,4.13,0.18,35.63,-4.62,96.26,-8.36,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,23,72.43,17.17,1724.27,40.89,0.42,False,21.74,2.141,4.13,0.18,35.63,-4.62,96.26,-8.36,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,2.0,2.0,False,2.0,D,2021-04-14,2026-04-03,23,72.43,17.17,1724.27,40.89,0.42,False,21.74,2.141,4.13,0.18,35.63,-4.62,96.26,-8.36,0,0.0,BTC-USD,2021_default,quick
160,SMA,30,SMA,True,True,True,2.0,1.25,False,2.0,D,2021-04-14,2026-04-03,119,126.66,25.96,2266.62,62.61,0.415,False,22.69,1.548,1.99,0.103,24.78,-4.7,108.55,-17.36,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,True,True,3.0,1.0,True,4.0,D,2021-04-14,2026-04-03,79,137.09,28.1,2370.94,68.75,0.409,False,15.19,1.812,2.46,0.117,36.18,-3.58,144.39,-4.0,54,68.4,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,3.0,1.0,False,2.0,D,2021-04-14,2026-04-03,23,87.01,20.62,1870.15,55.48,0.372,False,21.74,2.141,6.19,0.18,53.44,-6.93,144.39,-12.53,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,3.0,1.25,False,2.0,D,2021-04-14,2026-04-03,23,87.01,20.62,1870.15,55.48,0.372,False,21.74,2.141,6.19,0.18,53.44,-6.93,144.39,-12.53,0,0.0,BTC-USD,2021_default,quick
160,SMA,60,SMA,True,False,True,3.0,2.0,False,2.0,D,2021-04-14,2026-04-03,23,87.01,20.62,1870.15,55.48,0.372,False,21.74,2.141,6.19,0.18,53.44,-6.93,144.39,-12.53,0,0.0,BTC-USD,2021_default,quick
