slow_ma_len,slow_ma_type,fast_ma_len,fast_ma_type,allow_longs,allow_shorts,leverage_long,leverage_short,sl_enable,sl_risk_pct,period_start,period_end,trades,pl_pct,ann_return,end_capital,max_dd,calmar,liq_risk,win_rate,profit_factor,expectancy,sharpe_trade,avg_win,avg_loss,max_win,max_loss,sl_hits,sl_hit_rate,ticker,period_name,mode
100,SMA,44,SMA,True,True,3.0,2.0,True,6.0,2022-01-01,2022-12-31,12,78.14,108.11,1781.39,22.23,4.862,False,33.33,3.368,7.3,0.266,31.15,-4.63,89.03,-6.0,6,50.0,BTC-USD,bear_2022,quick
100,SMA,44,SMA,True,True,4.0,2.0,True,6.0,2022-01-01,2022-12-31,12,78.14,108.11,1781.39,22.23,4.862,False,33.33,3.368,7.3,0.266,31.15,-4.63,89.03,-6.0,6,50.0,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,3.0,2.0,True,9.0,2022-01-01,2022-12-31,16,90.18,124.76,1901.79,26.78,4.66,False,37.5,2.5,5.62,0.284,24.98,-6.0,50.56,-9.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,4.0,2.0,True,9.0,2022-01-01,2022-12-31,16,90.18,124.76,1901.79,26.78,4.66,False,37.5,2.5,5.62,0.284,24.98,-6.0,50.56,-9.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,44,SMA,True,True,2.0,1.25,True,4.0,2022-01-01,2022-12-31,12,49.12,67.96,1491.23,15.28,4.449,False,33.33,3.163,4.44,0.258,19.47,-3.08,55.65,-4.0,6,50.0,BTC-USD,bear_2022,quick
100,SMA,44,SMA,True,True,3.0,1.25,True,4.0,2022-01-01,2022-12-31,12,49.12,67.96,1491.23,15.28,4.449,False,33.33,3.163,4.44,0.258,19.47,-3.08,55.65,-4.0,6,50.0,BTC-USD,bear_2022,quick
100,SMA,44,SMA,True,True,4.0,1.25,True,4.0,2022-01-01,2022-12-31,12,49.12,67.96,1491.23,15.28,4.449,False,33.33,3.163,4.44,0.258,19.47,-3.08,55.65,-4.0,6,50.0,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,3.0,2.0,True,12.0,2022-01-01,2022-12-31,16,84.62,117.07,1846.21,27.22,4.302,False,37.5,2.398,5.46,0.274,24.98,-6.25,50.56,-12.0,2,12.5,BTC-USD,bear_2022,quick
130,SMA,44,SMA,True,True,4.0,1.25,True,12.0,2022-01-01,2022-12-31,5,7.98,51.12,1079.78,12.0,4.26,False,60.0,1.796,1.97,0.189,7.41,-6.19,17.12,-12.0,1,20.0,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,2.0,1.25,True,6.0,2022-01-01,2022-12-31,16,53.79,74.42,1537.93,18.41,4.042,False,37.5,2.358,3.37,0.27,15.61,-3.97,31.6,-6.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,3.0,1.25,True,6.0,2022-01-01,2022-12-31,16,53.79,74.42,1537.93,18.41,4.042,False,37.5,2.358,3.37,0.27,15.61,-3.97,31.6,-6.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,4.0,1.25,True,6.0,2022-01-01,2022-12-31,16,53.79,74.42,1537.93,18.41,4.042,False,37.5,2.358,3.37,0.27,15.61,-3.97,31.6,-6.0,6,37.5,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,2.0,1.25,True,9.0,2022-01-01,2022-12-31,16,52.77,73.01,1527.73,19.33,3.778,False,37.5,2.326,3.34,0.266,15.61,-4.03,31.6,-9.0,1,6.2,BTC-USD,bear_2022,quick
100,SMA,30,SMA,True,True,2.0,2.0,False,2.0,2022-01-01,2022-12-31,16,83.08,114.95,1830.81,30.75,3.739,False,37.5,2.392,5.45,0.271,24.98,-6.27,50.56,-18.54,0,0.0,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,3.0,2.0,True,9.0,2022-01-01,2022-12-31,8,61.71,85.38,1617.11,23.15,3.688,False,37.5,2.748,9.83,0.292,41.23,-9.0,82.33,-9.0,5,62.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,4.0,2.0,True,9.0,2022-01-01,2022-12-31,8,61.71,85.38,1617.11,23.15,3.688,False,37.5,2.748,9.83,0.292,41.23,-9.0,82.33,-9.0,5,62.5,BTC-USD,bear_2022,quick
130,SMA,44,SMA,True,True,4.0,1.0,False,2.0,2022-01-01,2022-12-31,5,5.87,37.63,1058.72,10.3,3.654,False,60.0,1.678,1.44,0.168,5.93,-5.3,13.69,-10.3,0,0.0,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,2.0,1.25,True,6.0,2022-01-01,2022-12-31,8,40.22,55.64,1402.17,15.91,3.496,False,37.5,2.577,5.91,0.278,25.77,-6.0,51.46,-6.0,5,62.5,BTC-USD,bear_2022,quick
100,SMA,60,SMA,True,True,3.0,1.25,True,6.0,2022-01-01,2022-12-31,8,40.22,55.64,1402.17,15.91,3.496,False,37.5,2.577,5.91,0.278,25.77,-6.0,51.46,-6.0,5,62.5,BTC-USD,bear_2022,quick
